mean,median,std,variance,minimum,maximum,range,rms,energy,absolute_mean,line_length,zero_crossings,skewness,kurtosis,iqr,crest_factor,shape_factor,impulse_factor,clearance_factor,hjorth_activity,hjorth_mobility,hjorth_complexity,delta_power,theta_power,alpha_power,beta_power,gamma_power,relative_delta,relative_theta,relative_alpha,relative_beta,relative_gamma,dominant_frequency,spectral_entropy,spectral_centroid,total_power,wavelet_entropy,wavelet_energy_0,wavelet_relative_energy_0,wavelet_mean_0,wavelet_std_0,wavelet_energy_1,wavelet_relative_energy_1,wavelet_mean_1,wavelet_std_1,wavelet_energy_2,wavelet_relative_energy_2,wavelet_mean_2,wavelet_std_2,wavelet_energy_3,wavelet_relative_energy_3,wavelet_mean_3,wavelet_std_3,wavelet_energy_4,wavelet_relative_energy_4,wavelet_mean_4,wavelet_std_4,file,class,label,label_name,binary_label
-76.08997,-76.907646,43.544067,1896.0859,-256.00107,82.39343,338.3945,87.668526,31488600.0,77.60599,55014.79,128,0.036314964,0.17934942,57.91679382324219,2.9201024,1.1296619,3.2987282,3.6133351,1896.0859,0.40778694,1.521686,433.62213830262425,237.80385496146977,424.1083523339778,627.6650279228598,5.889670005550727,0.22653023413846676,0.12423204026049083,0.22156010006861293,0.3279009376515319,0.0030768455009660576,1.6954101562500001,4.0646973,9.633471992157475,1914.191012743899,0.5420726,27978160.0,0.8445215,-304.00122,102.19646,1563115.0,0.047182668,4.8409348,75.65257,3481373.5,0.10508535,2.7359052,81.23138,105891.734,0.003196345,-0.31592202,10.100184,466.1674,1.40712755e-05,0.00048928114,0.4760511,O062.txt,O,1,Healthy Eyes Closed,0
-3.1900363,-3.1388226,50.516705,2551.9373,-177.564,172.87674,350.44073,50.617325,10496979.0,39.42014,66059.35,521,0.03838794,0.28982997,63.512006759643555,3.5079687,1.2840474,4.504398,5.413969,2551.9373,0.4181301,1.4617423,361.90046537742023,352.129505380243,695.8416185693442,850.9343238977248,10.377723422421845,0.14342717303874802,0.13955477909526884,0.2757736056791894,0.3372394240803422,0.004112864379722993,14.580527343750001,4.0435095,10.242507205351048,2523.235016837778,1.1397305,3688133.2,0.3226142,-5.691904,116.30527,2511449.8,0.21968548,-9.325153,95.63636,5000108.5,0.43737736,-0.14194651,97.4056,230488.9,0.020161688,0.07624201,14.908362,1842.641,0.0001611824,-0.0009045202,0.9464616,O063.txt,O,1,Healthy Eyes Closed,0
-50.206535,-49.553005,67.30823,4530.398,-290.88715,221.04092,511.92807,83.97079,28888328.0,67.48949,83606.39,362,0.046453875,0.47334528,83.31870555877686,3.4641469,1.2442055,4.3101106,5.0706387,4530.398,0.39821205,1.4179016,633.6252630990745,707.8450479702651,1429.3053472445904,1235.558551188251,9.788157603271545,0.1414769949981823,0.15804892283077845,0.3191378836032611,0.27587774848410535,0.0021855175368267147,11.86787109375,3.91395,9.797970689413075,4478.645189680593,1.0182118,16793856.0,0.5446195,-204.91582,140.54047,5258352.5,0.17052673,-17.557344,137.92723,8608805.0,0.27918085,-1.5030948,127.80154,174596.0,0.0056620934,-0.33242372,12.971351,336.1847,1.0902364e-05,-0.00077284523,0.40426952,O064.txt,O,1,Healthy Eyes Closed,0
5.6125727,6.7857666,57.97885,3361.547,-231.91216,231.15665,463.0688,58.249878,13901318.0,45.29324,61128.73,402,-0.057452474,0.6338942,73.23507690429688,3.9813328,1.2860612,5.120238,6.133179,3361.547,0.35459995,1.6886129,957.1890346544981,438.63273551434276,652.7091098427771,787.2754769427376,7.234203737265783,0.28439165056280286,0.13032272950016405,0.19392723314320814,0.2339084174905731,0.0021493634662156594,0.33908203125,3.8742385,7.884343006426294,3365.742393492385,1.0244281,6934335.0,0.4860251,20.386238,158.36124,2180280.2,0.15281507,2.759666,89.488106,5105604.0,0.35785,-0.51217103,98.426575,47117.426,0.0033024438,-0.25901347,6.7356663,105.85982,7.4196773e-06,0.001427843,0.22685054,O065.txt,O,1,Healthy Eyes Closed,0
2.2028608,0.8865959,44.579636,1987.3438,-125.3208,170.4362,295.75702,44.634026,8162028.0,35.656242,42980.92,355,0.13663688,-0.03818512,60.25580978393555,3.8185263,1.2517872,4.779982,5.6403384,1987.3438,0.331576,2.0569665,724.8024194888771,268.9070204023272,256.51521192412827,347.2813033098006,8.4879443864309,0.38751013703341447,0.14376910661920342,0.13714391984780028,0.18567132478617338,0.004538015332009132,1.01724609375,3.8403313,6.615664737532037,1870.4089266866804,0.98763543,4923960.0,0.59224665,10.844552,134.10887,1143801.8,0.13757479,-1.9864291,64.81673,2142523.0,0.25769952,-2.4085839,63.715828,103265.99,0.012420681,-0.27482688,9.975267,484.9886,5.8333713e-05,-0.0042626797,0.48554775,O066.txt,O,1,Healthy Eyes Closed,0
-28.087572,-29.54586,64.5097,4161.5015,-248.97827,267.44662,516.4249,70.35918,20281844.0,55.031048,66016.82,353,0.31005228,1.1894665,73.50504636764526,3.801162,1.278536,4.8599224,5.780098,4161.5015,0.34642702,1.6289107,1033.580823198259,816.9913582482933,1007.7635314643383,777.9009730116929,6.5610572011307555,0.2540839421118998,0.2008400120396423,0.24773730804983451,0.19123046921854545,0.0016128968733441747,0.6781640625,3.9898102,7.938192860652657,4067.8714861211693,1.0062906,13148392.0,0.5606059,-127.15823,179.36124,4787372.0,0.20411842,6.440638,132.51094,5443379.0,0.23208848,0.63381296,101.62967,74034.61,0.0031566017,-0.25915664,8.445467,718.3489,3.0628125e-05,-0.0032781234,0.59094065,O067.txt,O,1,Healthy Eyes Closed,0
7.9584117,8.487358,58.64272,3438.9685,-255.3643,225.60612,480.97043,59.18027,14348942.0,45.747345,70764.79,476,-0.11560536,0.6091542,73.27899360656738,4.3150244,1.2936329,5.5820575,6.752482,3438.9685,0.38476166,1.5959231,894.6029232054949,489.55279735386364,609.4688025116176,1092.9970743754507,11.051204723729464,0.2586156554011076,0.14152202531092445,0.17618785912670717,0.3159682887333584,0.0031947297269702872,1.6954101562500001,4.020911,8.951879800723614,3459.198639069178,1.1382408,5954422.0,0.39414096,28.979311,145.0912,3276599.8,0.21688792,1.3714613,109.74718,5606451.0,0.37110773,2.925975,103.101234,269827.88,0.017860712,-0.075781405,16.130552,39.77232,2.6326486e-06,0.0015047081,0.1390426,O068.txt,O,1,Healthy Eyes Closed,0
-5.5489554,-5.317485,49.625504,2462.6907,-189.1088,271.29364,460.40244,49.934776,10215795.0,38.238483,57441.227,453,0.08409223,1.017611,59.274688720703125,5.43296,1.3058776,7.0947804,8.550918,2462.6907,0.39158592,1.5835254,605.3681624262034,321.134489081204,351.1038528605551,818.9202485500114,4.782304475033164,0.2525550944843963,0.1339749201660216,0.14647791581514272,0.3416474363614156,0.00199514185500693,1.6954101562500001,3.9169602,8.868350483324708,2396.9746627447466,1.0201762,5535420.0,0.48496404,-25.880758,140.28897,1463116.6,0.12818521,-3.1615899,73.27421,4326127.0,0.3790166,0.57770896,90.601524,89096.59,0.0078058476,-0.025373627,9.269142,321.9378,2.8205315e-05,-0.0011743115,0.3956097,O069.txt,O,1,Healthy Eyes Closed,0
-76.29713,-75.25067,39.345734,1548.0867,-245.07118,85.263916,330.33508,85.84485,30192180.0,77.43427,44292.215,72,-0.06531158,0.7149379,49.35958480834961,2.8548152,1.1086156,3.164893,3.3923662,1548.0867,0.38211173,1.6502676,412.4938342836499,258.9315510376543,288.9890031402558,433.49043582409143,4.810580423711074,0.2600233124758252,0.16322241451739142,0.18216969956923904,0.2732589185128511,0.003032440615450656,13.563281250000001,4.02922,8.616143210947634,1586.3725077419745,0.44888407,28560600.0,0.88203764,-307.5289,102.11846,1274283.2,0.039353717,4.1022706,68.32302,2466114.5,0.07616107,-2.785496,68.35038,79116.02,0.002443342,0.009462679,8.734591,135.317,4.178998e-06,-0.0013735597,0.2564796,O070.txt,O,1,Healthy Eyes Closed,0
-4.3580866,-5.1169295,37.47294,1404.2212,-185.92744,134.74211,320.66956,37.72551,5830908.0,29.355844,40789.75,418,-0.12730001,0.74180603,46.48724937438965,4.9284277,1.2851107,6.3335752,7.5503907,1404.2212,0.35702172,1.8757149,488.9807490585745,228.25790235176683,221.0146882778406,289.4592288196482,5.520507271256359,0.35090496530832177,0.1638036496535006,0.1586057358537748,0.20772327099315918,0.003961655783451914,1.01724609375,4.002611,7.512493128754978,1393.4848389190868,1.0794916,3102804.0,0.5276312,-14.742807,105.78288,995032.0,0.169205,-0.8178417,60.477573,1651750.2,0.28087983,2.221114,55.940304,130980.19,0.022273155,-0.13936792,11.237768,64.234924,1.0923137e-05,-0.0004973955,0.17671229,O071.txt,O,1,Healthy Eyes Closed,0
6.316479,7.5093656,60.987404,3719.4636,-210.93501,201.23947,412.1745,61.313633,15402104.0,48.27548,58428.824,371,-0.13377386,0.2523327,79.76004409790039,3.4402628,1.2700782,4.369403,5.1925516,3719.4636,0.32145777,1.7946255,1323.1135561412573,374.95069594614205,676.4546101588011,742.5080030951692,6.028480771277977,0.36519543150062367,0.10349095174933848,0.1867096985749237,0.20494123828178606,0.0016639340035036498,1.356328125,3.7325644,7.170546023954213,3623.0287731269104,0.9428135,9903867.0,0.5945842,26.1421,189.01817,2073002.8,0.12445389,5.8329744,87.10516,4626767.0,0.27777055,-0.7054868,93.69604,52549.21,0.0031548215,0.15198366,7.116963,607.96155,3.6499314e-05,0.0014324776,0.54365003,O072.txt,O,1,Healthy Eyes Closed,0
-5.3201456,-4.3027697,40.798576,1664.5238,-141.38225,161.85878,303.24103,41.143986,6935515.0,32.044155,41529.797,385,-0.049939096,0.29804325,52.47216033935547,3.9339597,1.2839779,5.051117,6.0693054,1664.5238,0.33890906,1.885318,673.7712645122409,216.7085331323371,229.17764929722995,351.30700611949663,2.943707484145999,0.4063802293338896,0.13070617289783512,0.13822682946716558,0.2118882612436635,0.0017754757222618314,1.6954101562500001,3.8293169,6.969528436217755,1657.9823915564007,0.96130794,4087537.0,0.5881336,-21.434912,120.69902,839213.75,0.12074993,1.9919443,55.51015,1972822.0,0.2838587,1.0801425,61.174572,49540.844,0.007128164,0.0011062181,6.911818,900.54987,0.00012957524,3.525071e-05,0.6616629,O073.txt,O,1,Healthy Eyes Closed,0
-75.94705,-74.71001,37.719463,1422.7579,-220.18666,110.504105,330.69077,84.798065,29460348.0,76.8318,46258.38,74,-0.016361862,0.7653208,45.15238571166992,2.5966,1.1036844,2.865827,3.0671902,1422.7579,0.40360144,1.5836381,401.5890170046688,202.91065258048474,230.86834013588722,434.3965713589615,3.752312205357886,0.2871779087138538,0.14510221743227977,0.16509487137615614,0.3106387217603728,0.0026832934327076447,1.6954101562500001,4.060255,8.988845789091586,1398.3980132845631,0.4406621,27723588.0,0.8840259,-303.68304,98.496544,1083100.8,0.03453698,-4.4649534,62.944836,2475437.2,0.07893461,1.7071064,68.51503,78353.03,0.002498454,0.06338165,8.692145,127.82557,4.0759915e-06,0.0014042291,0.24927852,O074.txt,O,1,Healthy Eyes Closed,0
-4.2438636,-3.858138,38.531857,1484.704,-162.13132,145.60483,307.73615,38.76486,6156620.5,30.32335,42923.89,451,-0.043555513,0.31012225,49.63149070739746,4.1824303,1.278383,5.346748,6.396406,1484.704,0.37318012,1.7511712,488.3369195352494,225.54121233668178,188.35222719088193,378.5408518066351,4.975164002396197,0.33267496114447737,0.153647842399448,0.12831319393552315,0.25787741644891066,0.0033892839655861556,1.356328125,4.0015326,7.726799460709232,1467.910052067819,1.0038013,3781927.8,0.5525926,-14.133922,117.065704,818525.56,0.11959804,0.26506805,54.85631,2151608.5,0.3143801,2.128408,63.86093,91492.875,0.01336839,-0.16017497,9.391633,416.34616,6.0834e-05,-0.0023528007,0.44988775,O075.txt,O,1,Healthy Eyes Closed,0
-50.256283,-47.48172,58.25946,3394.1648,-276.81888,228.53543,505.3543,76.94061,24253660.0,61.328278,70744.61,328,-0.20668054,0.7529917,71.78414821624756,3.5978253,1.2545699,4.5137234,5.3084655,3394.1648,0.39473277,1.4571872,626.3022739961743,549.1516512621939,854.445479532927,960.6421041856564,7.71204362220102,0.1878050749939848,0.16467043363951908,0.25621685250807963,0.28806132423537806,0.002312558952697004,0.6781640625,3.9310443,9.306000546210266,3334.8527669778578,0.9370759,16407286.0,0.62500876,-203.20251,137.94795,3636483.5,0.1385259,11.878538,115.01446,6046205.5,0.23032032,0.0007511841,107.1115,161194.97,0.006140459,-0.2141976,12.465861,120.11464,4.575571e-06,0.0015479868,0.24164172,O076.txt,O,1,Healthy Eyes Closed,0
5.899656,6.5265326,56.63056,3207.0205,-256.09552,210.73712,466.83264,56.93704,13281763.0,45.063026,59402.324,388,-0.03825485,0.41796875,74.83469581604004,4.4978724,1.2634978,5.683052,6.710435,3207.0205,0.34476346,1.6956844,1086.3925339525938,403.0510508588701,582.7272941592335,673.814171772343,5.868154482254908,0.3472752963075197,0.12883894977151883,0.18627410205900544,0.21539085445211392,0.001875809178464308,0.6781640625,3.8144667,7.53777354471858,3128.332321659212,1.037128,6947863.0,0.49566668,27.858427,157.377,2482585.5,0.17710984,5.387967,95.38408,4545173.0,0.32425666,-0.99937993,92.86344,41009.86,0.0029256796,-0.2479932,6.2837195,576.7902,4.1148724e-05,0.003110726,0.5295223,O077.txt,O,1,Healthy Eyes Closed,0
56.543003,55.2403,50.569847,2557.3096,-133.56763,264.61334,398.18097,75.857895,23575860.0,62.78076,37163.383,158,0.12694424,0.23154163,64.18650245666504,3.488277,1.2082984,4.2148795,4.8479996,2557.3096,0.25654668,2.4181147,877.2578083625435,261.98149653442204,268.5841264647245,213.06029856497656,3.464932747488203,0.3504230566644855,0.10464923301906771,0.10728667179720718,0.08510752525115375,0.0013840769645334426,0.33908203125,3.2792494,4.101505417262192,2503.424907917743,0.42481396,23604284.0,0.8913736,227.06004,187.68108,1073232.5,0.040528707,-2.802847,62.752308,1748513.9,0.066029504,-2.4565544,57.54849,53955.15,0.0020375198,-0.28197765,7.2076716,812.60944,3.0686744e-05,0.0008206745,0.6285262,O078.txt,O,1,Healthy Eyes Closed,0
3.209129,2.3996456,42.956097,1845.2262,-135.14282,179.26921,314.41205,43.075798,7602084.0,34.00776,40362.586,358,0.23737039,0.177562,56.32793045043945,4.1617155,1.2666461,5.271421,6.24633,1845.2262,0.3079515,2.1232097,695.0915232333541,292.1684288097918,232.0244714067131,299.6775029352797,5.403030312946503,0.37879741886944657,0.15922025087210867,0.12644417022174556,0.16331239960613836,0.002944438060612655,0.6781640625,3.7613378,6.126964752193664,1834.9954054806246,0.920206,5618434.0,0.6522823,24.853077,141.55681,1272051.0,0.14768106,-2.048403,68.35541,1644463.6,0.19091699,-1.9945817,55.825134,78500.3,0.009113634,-0.027765566,8.700497,51.8775,6.022812e-06,0.00030415767,0.1588077,O079.txt,O,1,Healthy Eyes Closed,0
-17.500044,-19.630548,64.09676,4108.3955,-285.18695,289.74307,574.93005,66.44281,18086810.0,51.916912,77658.664,479,0.19124816,0.9984753,80.31661033630371,4.360789,1.2797912,5.5808997,6.6593947,4108.3955,0.38578403,1.5094761,972.452548211217,527.0469135130942,957.0397859930993,1168.944438792625,10.287937068272447,0.24125816773817835,0.1307563776763463,0.23743437728242064,0.29000632885337213,0.002552359857005583,13.563281250000001,3.8821485,9.156127277717417,4030.75492667488,1.1088208,7679105.5,0.3992431,-74.93624,150.38805,3905693.5,0.20306025,11.5026,119.27639,7431034.5,0.38634568,-2.6412282,118.71671,217596.53,0.011313025,-0.06491891,14.485459,729.7606,3.7940863e-05,-0.0017077379,0.5956228,O080.txt,O,1,Healthy Eyes Closed,0
7.6071296,7.518245,48.6375,2365.6064,-183.17662,193.9076,377.08423,49.2288,9928977.0,37.864155,52416.617,436,-0.0026377095,0.74996877,59.02176475524902,3.9389055,1.3001426,5.1211386,6.1692004,2365.6064,0.3502457,1.8008868,917.797508352399,385.8300119653344,336.35354003056875,543.2030594434774,6.262019578778712,0.38429571660561357,0.1615528693277293,0.14083632121743764,0.22744734768994454,0.0026220024346603004,1.356328125,3.9082258,7.363805388134655,2388.2584912969396,0.9884443,6807648.5,0.5898385,31.043217,155.12717,1562390.1,0.13537095,-8.769291,75.28068,3025525.0,0.2621421,0.5005212,75.76796,145821.84,0.012634516,-0.16396292,11.857152,160.16257,1.38770465e-05,-0.0020387813,0.27903053,O081.txt,O,1,Healthy Eyes Closed,0
-5.761263,-5.8585515,41.78884,1746.3073,-186.4581,145.67,332.1281,42.184113,7290609.0,32.62903,36795.22,327,-0.05901163,0.7443845,51.17840766906738,4.4201026,1.29284,5.714485,6.870694,1746.3073,0.30762565,2.0134382,787.1114694191516,175.2471847589314,207.79865036766978,315.00758750076517,1.985133676444894,0.44553622312303914,0.09919683786091703,0.11762225485444548,0.17830675354503522,0.0011236641758635404,0.6781640625,3.6553564,5.9090586416305415,1766.660999866184,0.82211506,5615201.0,0.6906271,-13.058411,143.08598,769782.75,0.09467743,1.386509,53.18046,1726503.0,0.21234676,0.2830073,57.2365,19053.426,0.0023434267,-0.057763543,4.286055,42.698463,5.251587e-06,-0.0014642796,0.14406767,O082.txt,O,1,Healthy Eyes Closed,0
-76.11763,-75.616196,33.14049,1098.2921,-221.27509,54.0758,275.3509,83.01919,28237284.0,76.359146,40270.34,40,-0.11974809,0.32005692,43.38987731933594,2.6653488,1.08722,2.8978202,3.0623188,1098.2921,0.4070278,1.6244731,297.6974071969092,178.79397020716223,149.9591686645523,363.89221057696966,3.9515251997241303,0.27335002524132745,0.1641711855313477,0.13769465755712984,0.33413104226515355,0.003628347063069574,1.356328125,4.082776,9.083816485759648,1089.0703482982547,0.3734933,27373238.0,0.907932,-304.42456,89.233406,857879.0,0.028454646,3.2586737,56.065567,1854618.1,0.06151509,-0.022392968,59.322838,63061.125,0.0020916492,-0.18001136,7.79607,199.84862,6.628699e-06,-0.0006693534,0.31169683,O083.txt,O,1,Healthy Eyes Closed,0
-3.6753356,-3.199601,33.952667,1152.7837,-155.5833,137.30101,292.8843,34.151016,4778298.0,26.145584,34384.11,414,-0.04759929,0.94459224,42.3019962310791,4.555744,1.3061868,5.950653,7.208301,1152.7837,0.33866042,1.9443597,376.9809920348972,198.65435327097774,128.15715796787288,231.90853966748568,3.216505474371589,0.3372939069083875,0.1777407995491837,0.11466527337605852,0.20749411520097025,0.0028778843521706774,0.6781640625,3.9059212,6.901064121245193,1117.6632139319645,0.991417,3060356.8,0.59768873,-12.413276,105.34335,755332.6,0.14751673,1.5724936,52.67339,1235933.5,0.24137825,1.7300819,48.39661,68232.44,0.013325819,-0.053459603,8.111415,462.848,9.039437e-05,-0.0007651127,0.47435284,O084.txt,O,1,Healthy Eyes Closed,0
-3.4669695,-3.6218295,43.555496,1897.0813,-180.77872,191.07123,371.84995,43.693264,7821587.5,33.732502,57398.152,532,0.10814949,0.7181666,53.04267501831055,4.3730135,1.2952868,5.6643066,6.836515,1897.0813,0.4295402,1.4342699,346.9574308025837,205.11268345288937,398.07460839048025,770.0211739178071,6.492797253827454,0.1826616445380919,0.1079850631486946,0.20957315267542198,0.4053907524955402,0.0034182436193774634,13.90236328125,3.9548898,10.35473074952197,1899.4542159080906,1.0514599,2797964.5,0.33457652,-13.509776,100.51925,1206959.4,0.14432643,7.3941336,66.20179,4237988.5,0.50677246,-0.744982,89.67256,119118.55,0.014244022,-0.11688719,10.717031,673.3095,8.051337e-05,0.0022051798,0.57211983,O085.txt,O,1,Healthy Eyes Closed,0
-50.077084,-48.696793,52.037777,2707.9304,-244.74628,150.3044,395.05066,72.21942,21368496.0,59.022545,63187.543,312,-0.11074634,0.2867763,66.35530853271484,3.388926,1.2235905,4.1466575,4.806753,2707.9304,0.38852546,1.4957392,491.9130692669749,493.2726233692466,636.3076295696942,811.3312513711813,5.660429174707681,0.17756556626858286,0.17805632369936708,0.22968758430006578,0.2928657563333288,0.0020432417321782563,4.7471484375,3.9543998,9.188598271656826,2770.317914695888,0.8403468,15521306.0,0.6843478,-204.70692,123.12066,2348529.5,0.10354869,1.5626956,92.9078,4735542.5,0.20879416,-0.31878263,94.79318,75044.03,0.003308756,-0.09771639,8.506287,14.416129,6.356196e-07,0.00053284323,0.08371406,O086.txt,O,1,Healthy Eyes Closed,0
6.1348753,5.7914,52.109844,2715.436,-176.15247,203.1923,379.3448,52.46973,11279338.0,40.996162,50047.734,361,0.02121563,0.37181044,67.62599754333496,3.8725624,1.2798693,4.9563737,5.9119387,2715.436,0.32480767,1.8666227,1018.914506072402,342.5552821373194,396.28307601168746,558.1580838304432,6.198873851666578,0.3765079778186184,0.12658058728181826,0.14643401257288624,0.20624985726838022,0.0022905998930570232,3.0517382812500005,3.7706215,6.9935167933221996,2706.222885304335,0.96113634,6787518.0,0.5897601,19.647009,156.74216,1558169.8,0.13538769,-9.976918,75.02684,3108871.8,0.27012652,0.15028194,76.80602,54148.01,0.0047048624,-0.16237527,7.224241,238.6584,2.0736772e-05,0.0011120525,0.34061903,O087.txt,O,1,Healthy Eyes Closed,0
-18.11707,-21.813343,58.38149,3408.3982,-258.5924,209.97899,468.5714,61.127953,15308959.0,48.862537,69349.52,412,0.25270942,0.641387,74.7630386352539,4.230346,1.2510188,5.2922425,6.203945,3408.3982,0.38228318,1.5270692,910.3965732228758,417.37809580966837,691.1079703422635,1037.0769915885103,7.6474208447244045,0.26371340871694615,0.12090137815447358,0.20019236013291805,0.3004087631673982,0.0022152185961288565,13.90236328125,3.867961,8.711110536474013,3452.219504697388,1.0582888,7234961.0,0.44636738,-72.91566,145.88498,2561067.0,0.15800732,-10.681453,96.44478,6280891.5,0.3875052,-1.3665131,109.161964,130968.75,0.008080234,-0.28827268,11.234443,645.2426,3.980882e-05,0.0006126312,0.5600723,O088.txt,O,1,Healthy Eyes Closed,0
8.684211,9.030169,42.71307,1824.4062,-148.15935,201.5117,349.67105,43.586945,7783570.0,34.07233,47117.973,418,-0.002410785,0.4735613,53.98604202270508,4.6232123,1.2792475,5.914233,7.0625153,1824.4062,0.36486122,1.7566714,634.7314395815134,312.61299380153423,216.0684747945517,462.9052522591058,5.1325167175228135,0.34855404498068515,0.17166712834468542,0.11865103284012853,0.2541980561481156,0.002818451003471719,2.71265625,3.9653094,7.722252803300509,1821.0416683492701,1.035531,4656763.0,0.55219007,40.02014,124.57464,1175176.2,0.13935016,1.3992572,65.71562,2448765.2,0.2903699,0.88193476,68.16037,150439.33,0.017838808,0.0015687014,12.044571,2118.3364,0.0002511883,-0.0016493895,1.0147983,O089.txt,O,1,Healthy Eyes Closed,0
-5.0906415,-6.4073277,33.319893,1110.2153,-156.2894,158.97958,315.26898,33.706528,4654724.0,26.202011,26520.959,294,0.13734625,0.8398869,40.34485054016113,4.7165813,1.28641,6.067457,7.2713003,1110.2153,0.2808296,2.2171578,551.6427317677438,207.8282212870382,73.63115299606696,143.1235018332407,0.3409380291569053,0.508462218582133,0.1915602116988953,0.067867583950881,0.1319203337279043,0.00031425068567227435,1.356328125,3.613118,5.286869342177453,1084.9237398720034,0.71405923,3581038.5,0.7525983,-16.220734,113.58904,344223.7,0.072342746,-0.7260201,35.566853,829200.25,0.17426641,0.34191844,39.665073,3751.883,0.0007885033,-0.062273692,1.901089,18.815594,3.9543233e-06,0.00063735084,0.09563838,O090.txt,O,1,Healthy Eyes Closed,0
-1.5787987,-0.16091682,43.94966,1931.5728,-157.33942,187.11366,344.45306,43.97801,7923865.0,34.63088,52201.566,498,0.02716179,0.2580521,58.696664810180664,4.2547097,1.2699074,5.4030876,6.4304924,1931.5728,0.37364244,1.662999,358.6620097564906,306.44351017400624,775.1302260495722,245.207977990997,5.3589732479478,0.1816309776584975,0.15518686907430185,0.39253574936922403,0.12417642114481613,0.002713851826490743,11.18970703125,3.871936,8.349765589248188,1974.6742234182473,1.2047083,2651509.5,0.3292085,-6.4383554,98.522804,2510254.5,0.31167045,-2.9753804,96.02095,2641765.2,0.32799867,1.6671634,70.78176,247765.6,0.030762304,-0.10914239,15.456825,2900.4368,0.00036011505,0.008840133,1.1874149,O091.txt,O,1,Healthy Eyes Closed,0
-2.992933,-1.6580561,56.684776,3213.164,-196.50798,185.91536,382.42334,56.763733,13201032.0,45.06206,69420.98,509,-0.11557551,0.04651332,74.92814636230469,3.461858,1.259679,4.36083,5.1638517,3213.164,0.38370192,1.6200811,542.1272267438472,410.9284514486791,1583.4251955190307,364.32046540601175,9.041590311074108,0.16604346037732207,0.12585972199893286,0.4849736108842306,0.11158456498417729,0.0027692705116139998,11.18970703125,3.773071,8.855693952923644,3264.9718664734,1.1910331,5306892.0,0.35018176,-27.051249,137.03598,4506962.0,0.2973974,-6.7971478,128.54382,4950398.0,0.32665807,-0.79252434,96.91706,379891.88,0.025067631,-0.022190649,19.139929,10533.802,0.0006950858,0.036239054,2.2626624,O092.txt,O,1,Healthy Eyes Closed,0
9.1917715,9.34292,60.842884,3701.8564,-186.88881,224.76793,411.65674,61.533287,15512656.0,48.698803,75222.516,500,0.051428966,0.12728333,79.98585510253906,3.652786,1.2635483,4.6154714,5.4768453,3701.8564,0.38361183,1.5692793,505.8581204800308,456.6725013108551,1912.3375390854478,433.1250212197936,10.593431404826557,0.13605348195213918,0.12282472377071861,0.5143342971611564,0.11649149212357722,0.0028491649537623464,11.18970703125,3.7269442,9.116598581661677,3718.082868749962,1.1912639,4669294.5,0.28397852,29.482185,127.66097,5593162.0,0.34016654,-8.657354,143.13681,5731082.0,0.3485546,-1.6543666,104.26976,445197.06,0.027076125,0.055380967,20.719784,3686.642,0.00022421527,0.037947677,1.3382086,O093.txt,O,1,Healthy Eyes Closed,0
-51.66385,-52.465733,101.93166,10390.064,-368.26016,302.59036,670.8505,114.27693,53503616.0,92.06089,133205.34,455,0.025742307,-0.20900154,136.14866733551025,3.2225242,1.241319,4.0001802,4.7110124,10390.064,0.3971922,1.2707044,664.3810267469287,728.9176773646475,7843.1733072638535,699.0878658017283,14.068671958233754,0.06457765125048151,0.07085059576377015,0.7623542668181895,0.06795114636586982,0.0013674710063963278,11.18970703125,2.9586012,10.455579546607932,10288.095244745757,1.140393,15983980.0,0.28153825,-191.24492,148.96313,19361708.0,0.34103277,37.236298,264.1897,20831894.0,0.3669283,-4.11324,198.77698,585386.75,0.010310871,0.16105065,23.758669,10771.839,0.00018973276,-0.060359422,2.2875814,O094.txt,O,1,Healthy Eyes Closed,0
6.4524565,8.788731,92.73969,8600.65,-258.27884,274.1645,532.44336,92.96389,35407440.0,76.28144,122771.336,519,-0.051982883,-0.47081113,135.2414093017578,2.9491503,1.218696,3.5941179,4.1711926,8600.65,0.39541602,1.2758614,526.7352665171027,600.490497726202,6672.204807191493,558.4193155537218,12.746043230848743,0.060311177953531574,0.06875615051796384,0.7639673229585607,0.06393900096293684,0.0014594217064335582,11.18970703125,3.002577,10.37059476229457,8733.625911318471,1.0472286,4790605.5,0.1328562,30.861406,129.07399,14436784.0,0.40037033,-17.274311,229.73465,16398704.0,0.45477957,-0.005355574,176.40034,423777.47,0.011752474,-0.1467791,20.214737,8702.707,0.00024134916,0.051189825,2.056248,O095.txt,O,1,Healthy Eyes Closed,0
-52.195404,-51.57431,52.70692,2778.0195,-225.00534,192.58638,417.59174,74.17803,22543252.0,61.331177,67413.37,303,0.1494644,0.5316689,67.17723846435547,3.033315,1.2094669,3.6686943,4.224872,2778.0195,0.40020692,1.4043968,331.40589723497635,259.5097705990076,1745.1183035404981,293.8777387048211,7.403352792236187,0.11961717252291804,0.09366708697737755,0.6298805148886617,0.10607181243481388,0.0026721556121527,11.18970703125,3.5124156,10.04427354286531,2770.5545135794,0.9746857,14886331.0,0.61374944,-214.40118,93.60177,5059742.5,0.20860843,24.015198,134.25821,4043669.2,0.1667167,-2.4048145,87.56262,264646.62,0.010911132,-0.23705755,15.973349,345.58365,1.4248089e-05,-0.000924535,0.4098815,O096.txt,O,1,Healthy Eyes Closed,0
